Turbine_ID,Status.Summary,X.coordinate,Y.coordinate,Old.Ref.ID,Ref.ID,Record.Last.Updated..dd.mm.yyyy.,Operator..or.Applicant.,Site.Name,Capacity,RO.Banding..ROC.MWh.,FiT.Tariff..p.kWh.,CfD.Capacity..MW.,Turbine.Capacity..MW.,No..of.Turbines,Height.of.Turbines..m.,Development.Status,Development.Status..short.,Address,County,Region,Country,Post.Code,Planning.Authority,Planning.Application.Reference,Appeal.Reference,Secretary.of.State.Reference,Type.of.Secretary.of.State.Intervention,Judicial.Review,Planning.Application.Submitted,Planning.Application.Withdrawn,Planning.Permission.Refused,Appeal.Lodged,Appeal.Withdrawn,Appeal.Refused,Appeal.Granted,Planning.Permission.Granted,Secretary.of.State...Intervened,Secretary.of.State...Refusal,Secretary.of.State...Granted,Planning.Permission.Expired,Under.Construction,Operational,Size,Year,Airports,AONB,ARoads,BRoads,HCoast,HVpowerline,MilitarySites,MinRoads,Motorways,NationalParks,NNR,Powerlines,PrimaryRoads,Railway,RAMSAR,SACS,SPA,SSSI,UrbanRegions,Slope,UKElevation,WindSpeed45,Authority,Code,Type,Council_si,Con,Lab,LD,Other,SNP_PC,Control,Majority,Con_share,Lab_share,LD_share,Oth_share,SNP_PC_sha,CensusMerged,PoliticalMerged,AgeTotal,AgeMean,AgeMedian,QualTotal,QualLevel4,QualPercL4,SocGrdTot,SocGrdAB,TenureTotal,TenureOwned,PercOwn,lon,lat,Est_Turbine.Capacity..MW.,Est_UrbanRegions,Est_AONB,Est_NationalParks,Est_RAMSAR,Est_SPA,Est_QualPercL4,Est_AgeMean,Est_year,Site Score
L_1464,Approved,218776,652956,B0679,4609,22/03/2016,Scottish Enterprise/SSE,Hunterston Test Centre,7,NA,NA,NA,7,2,NA,Operational,Operational,Hunterston Construction Yard Fairlie Largs Ayrshire,Strathclyde,Scotland,Scotland,NA,North Ayrshire Council,11/00679/PPM,NA,NA,NA,NA,29/09/2011,NA,NA,NA,NA,NA,NA,14/02/2012,NA,NA,NA,NA,21/03/2013,15/12/2015,Large,2011,29.51,18.251,5.536,1.942,157.254,1.662,4.473,0.895,28.885,27.509,41.191,1.662,1.561,0.904,25.809,15.676,10.435,0.277,0.764,NA,4,NA,North Ayrshire,8022,12,30,3,12,2,5,8,NOC,16,10,40,6.666666667,16.66666667,26.66666667,S01004485,North Ayrshire,542,43.2,47,458,181,40,364,33.8,227,182,80,-4.888014179,55.73599067,0.797439641,0.467086623,0.481631548,0.46451716,0.513253725,0.504541374,0.403392107,0.494465869,0.426568661,0.5736843
L_1465,Approved,469500,426500,N00333W,3602,18/12/2014,EDF/China General Nuclear Power Corporation,Rusholme Wind Farm,24,NA,NA,NA,2,12,NA,Operational,Operational,"Newland Wind Farm, Land at Pease Farm, Rushmere Grange, Newland",North Yorkshire,Yorkshire and Humber,England,NA,Selby District Council,8/26/62/PA,NA,NA,NA,NA,02/07/2004,NA,NA,NA,NA,NA,NA,16/10/2006,NA,NA,NA,NA,01/08/2010,04/10/2010,Large,2004,8.19,36.117,1.829,4.002,64.82,1.475,24.821,0.11,3.621,51.273,6.265,1.478,3.671,3.187,3.817,2.457,3.818,2.457,1.535,0,3,6,Selby,2907,1,41,23,14,1,3,NA,Con,21,56.09756098,34.14634146,2.43902439,7.317073171,NA,E01027884,Selby District,1628,38.2,39,1294,283,22,493,16.6,627,499,80,-0.948023443,53.73027496,0.503744024,0.498293368,0.520613326,0.50757026,0.466839921,0.524528907,0.544406823,0.561448968,0.627201621,0.719881971
L_1466,Approved,272590,710500,N00060W,3119,05/01/2015,Greencoat UK Wind,Braes O'Doune,72,NA,NA,NA,2,36,NA,Operational,Operational,"Stirling,  2 km to the north of Braes of Doune",Central,Scotland,Scotland,NA,Scottish Government (S36),S/02/01320/NST,NA,NA,NA,NA,31/10/2002,NA,NA,NA,NA,NA,NA,05/10/2004,NA,NA,NA,NA,01/05/2006,01/09/2006,Large,2002,33.13,9.812,8.746,7.155,136.015,10.602,18.713,5.39,12.405,7.634,12.03,10.602,7.644,8.813,12.503,2.728,12.501,3.667,5.959,3.394548655,475,10,Stirling,8028,12,22,10,11,0,0,1,NOC,12,45.45454545,50,0,0,4.545454545,S01006169,Stirling,710,41.8,43,587,211,36,445,29.9,318,203,64,-4.058937482,56.26982892,0.503744024,0.670517114,0.463267118,0.428884984,0.485147705,0.498294763,0.434182377,0.513305251,0.679919171,0.66367041
L_1467,Approved,500498,241710,B0554,3890,20/01/2015,Blue Energy,Marston Vale Country Park Wind Turbine,1.5,NA,NA,NA,1.5,1,NA,Operational,Operational,"The Marston Vale Millennium Country Park, Station Road, Marston Moretaine, Bedford, MK43 0PR",Bedfordshire,Eastern,England,NA,Central Bedfordshire Council,CB/11/04077/FULL,NA,NA,NA,NA,11/11/2011,NA,NA,NA,NA,NA,NA,01/02/2012,NA,NA,NA,NA,23/10/2013,01/05/2014,Large,2011,5.174,11.356,3.655,2.45,123.271,0.559,7.507,0.713,5.966,99.168,13.447,0.568,1.004,0.623,23.783,26.252,23.783,2.903,0.611,1.199999213,41,6,Central Bedfordshire,225,11,59,49,1,5,4,NA,Con,30,83.05084746,1.694915254,8.474576271,6.779661017,NA,E01017416,Central Bedfordshire,1981,38.4,39,1574,455,29,612,27,781,602,77,-0.535397384,52.06465809,0.469895753,0.460916617,0.466621111,0.593355421,0.508975245,0.464243724,0.489162874,0.558796074,0.426568661,0.41795558
L_1468,Approved,524027,297139,EN00406,3021,04/07/2012,REG Windpower (previously Cornwall Light and Power),Whittlesey,9,NA,NA,NA,3,3,NA,Operational,Operational,"McCain's Food, Funtham's Lane, Whittlesey, Peterborough",Cambridgeshire,Eastern,England,PE7 2PG,Fenland District Council,F/YR07/0413/F,NA,NA,NA,NA,13/04/2007,NA,NA,NA,NA,NA,NA,09/07/2007,NA,NA,NA,NA,01/11/2007,03/09/2008,Large,2007,10.494,45.031,0.161,2.202,65.274,0.405,5.172,1.417,9.824,99.283,7.888,0.405,3.962,0.032,0.99,0.982,0.982,0.982,1.041,1.746281624,6,6,Fenland,503,1,40,39,0,0,1,NA,Con,21,97.5,0,0,2.5,NA,E01018099,Fenland District,1265,42.7,45,1059,162,15,369,13.6,524,459,88,-0.171929856,52.55796327,0.571029996,0.478281517,0.539998754,0.593556769,0.460898174,0.533075151,0.59857915,0.501195194,0.542515894,0.768691211
L_1469,Approved,558500,254500,EN00134,3935,30/09/2016,DIF,Wadlow Wind Farm,26,NA,NA,NA,2,13,NA,Operational,Operational,"Nr West Wratting, South Cambridgeshire",Cambridgeshire,Eastern,England,NA,South Cambridgeshire District Council,S/1018/06/F,NA,NA,NA,NA,15/05/2006,NA,06/06/2007,NA,NA,NA,09/11/2009,09/11/2009,NA,NA,NA,NA,01/08/2011,01/09/2012,Large,2006,9.88,38.788,2.168,2.796,71.452,2.058,10.9,0.085,13.126,81.179,13.953,2.061,1.982,2.379,14.985,7.735,18.658,2.569,2.274,4.098033905,70,6,South Cambridgeshire,506,1,57,26,1,18,12,NA,NOC,29,45.61403509,1.754385965,31.57894737,21.05263158,NA,E01018218,South Cambridgeshire District,1770,44,47,1441,656,46,491,48.9,718,572,80,0.316047139,52.16601053,0.503744024,0.52822054,0.526431187,0.561514074,0.490388596,0.479689678,0.358664133,0.483704132,0.571276285,0.478581573
L_1470,Approved,542000,302000,01006W5,3607,11/04/2011,Wind Prospect / TXU,Coldham,16,NA,NA,NA,2,8,NA,Operational,Operational,"Cws Coldham Estate, March, Cambridgeshire",Cambridgeshire,Eastern,England,NA,Fenland District Council,F/99/0410/F,NA,NA,NA,NA,02/08/1999,NA,NA,NA,NA,NA,NA,07/10/2004,NA,NA,NA,NA,NA,01/11/2005,Large,1999,11.839,28.694,2.45,1.103,50.08,0.941,23.634,0.385,28.134,80.902,23.928,0.947,2.206,0.978,2.343,2.345,2.343,2.343,1.3,0.290249705,1,6,Fenland,503,1,39,28,7,1,3,NA,Con,20,71.79487179,17.94871795,2.564102564,7.692307692,NA,E01018068,Fenland District,1534,42.1,45,1266,189,15,439,12.5,594,427,72,0.095087949,52.59724549,0.503744024,0.488768941,0.504420384,0.561019076,0.463740608,0.528975909,0.59857915,0.509269598,0.750850874,0.839668725
L_1471,Approved,537950,292470,EN00177,2952,06/05/2009,Fenpower Limited,Ranson Moor (phase 1),6,NA,NA,NA,2,3,NA,Operational,Operational,"Land North of ransonmoor Farm 
Benwick Road
Doddington
Cambs, Cambridgeshire, PE15 0TY",Cambridgeshire,Eastern,England,NA,Fenland District Council,F/YR03/0990/F,NA,NA,NA,NA,31/07/2003,NA,NA,NA,NA,NA,NA,25/04/2005,NA,NA,NA,NA,01/09/2006,01/05/2007,Large,2003,4.635,38.78,7.713,1.723,60.283,0.34,18.706,0.71,21.684,86.249,15.91,0.342,3.376,4.947,8.708,8.706,8.706,8.706,2.099,NA,NA,6,Fenland,503,1,40,36,3,0,1,NA,Con,21,90,7.5,0,2.5,NA,E01018065,Fenland District,2181,42.5,44,1807,351,19,636,21.4,920,773,84,0.031375346,52.51266842,0.503744024,0.521143887,0.526413771,0.570551537,0.477141039,0.509768048,0.567830351,0.50388694,0.65403321,0.781531801
L_1472,Approved,519905,316471,B0240,3609,06/01/2012,Wind Prospect Developments,Deeping St Nicholas Wind Farm,16,NA,NA,NA,2,8,NA,Operational,Operational,"Vine House Farm Worths Farm and Porters Farm, Deeping St Nicholas",Lincolnshire,East Midlands,England,NA,South Holland District Council,H03-0161-02,APP/A2525/A/02/1099738,NA,NA,NA,11/02/2002,NA,13/09/2002,NA,NA,NA,18/05/2003,18/05/2003,NA,NA,NA,NA,NA,01/08/2006,Large,2002,17.855,40.304,1.578,4.119,56.688,2.732,19.263,1.349,22.909,100.312,15.927,2.732,5.691,1.409,18.375,5.485,18.375,4.699,1.27,0.580484509,2,6,South Holland,2505,1,38,18,3,0,17,NA,NOC,20,47.36842105,7.894736842,0,44.73684211,NA,E01026241,South Holland District,1961,38.3,40,1556,303,19,636,15.6,772,509,66,-0.225683553,52.73259201,0.503744024,0.487553499,0.529730186,0.595356987,0.497549971,0.480544001,0.567830351,0.560122951,0.679919171,0.826785119
L_1473,Approved,303000,524100,B0490,4233,04/01/2017,Capital Dynamics,Potato Pot Wind Farm,6,NA,NA,NA,2,3,NA,Operational,Operational,"Land at
Potato Pot
Branthwaite
Workington
Cumbria",Cumbria,North West,England,NA,Allerdale Borough Council,2/2012/0594,APP/G0908/A/13/2189934/NWF,NA,NA,NA,07/08/2012,NA,25/01/2013,NA,NA,NA,23/10/2013,23/10/2013,NA,NA,NA,NA,15/09/2015,15/09/2016,Large,2012,35.744,12.985,1.812,1.812,11.416,1.526,5.064,0.655,46.251,6.5,6.619,1.527,1.407,4.155,21.928,3.005,21.865,3.005,0.921,2.057640076,93,7,Allerdale,901,1,56,12,28,1,15,NA,NOC,29,21.42857143,50,1.785714286,26.78571429,NA,E01019101,Allerdale District (B),1507,47.2,50,1287,332,26,405,23,619,583,94,-3.503098367,54.60272489,0.503744024,0.473428401,0.470163016,0.426870453,0.505056712,0.470017847,0.512885306,0.440906687,0.398324829,0.215591487
L_1474,Approved,361978,864118,N00145W,4671,28/06/2016,RDC Scotland Ltd/ Falck Renewables,Boyndie Airfield,16.7,NA,NA,NA,2,8,NA,Operational,Operational,"Boyndie Airfield, 
Banff",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2003/1692,NA,NA,NA,NA,24/06/2003,NA,NA,NA,NA,NA,NA,23/07/2004,NA,NA,NA,NA,01/09/2005,01/02/2006,Large,2003,40.065,71.549,1.751,0.779,209.624,0.366,40.065,0.748,150.024,49.412,50.019,0.471,1.454,18.252,26.83,6.584,17.824,1.43,1.052,1.199999213,83,8,Aberdeenshire,8002,12,68,11,0,28,11,18,NOC,35,16.17647059,0,41.17647059,16.17647059,26.47058824,S01000536,Aberdeenshire,494,42,43,394,70,18,297,11.4,203,120,59,-2.638964063,57.66532978,0.503744024,0.478726606,0.596738643,0.504194454,0.515409162,0.482207688,0.575576521,0.510614976,0.65403321,0.772958961
L_1475,Approved,323500,544500,N00276W,4029,04/07/2012,REG Windpower (previously Cornwall Light and Power),High Pow Farm (Resubmission),3.9,NA,NA,NA,1.3,3,NA,Operational,Operational,"High Pow Farm
Boltons Low Houses
Nr. Wigton
Cumbria",Cumbria,North West,England,NA,Allerdale Borough Council,2/2004/0944,APP/G0908/A/04/1172183,NA,NA,NA,16/07/2004,NA,07/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/03/2007,Large,2004,9.82,8.763,8.014,2.616,40.302,3.819,19.676,0.232,19.769,5.684,6.821,3.82,0.197,2.465,9.701,6.759,9.688,6.657,0.197,3.251201391,69,7,Allerdale,901,1,56,16,27,4,9,NA,NOC,29,28.57142857,48.21428571,7.142857143,16.07142857,NA,E01019083,Allerdale District (B),1832,46.7,49,1585,587,37,499,30.7,784,593,76,-3.191198384,54.78953648,0.45641627,0.444286516,0.460990278,0.425422339,0.479235097,0.506799704,0.426427223,0.447552411,0.627201621,0.271714048
L_1476,Approved,286568,205930,C1410,4485,31/10/2016,Pennant Walters (MAESX) Limited,Maesgwyn Wind Farm - extension,5,NA,NA,NA,2.5,4,NA,Operational,Operational,Maesgwyn Wind Farm Between Onllwyn & Glynneath,West Glamorgan,Wales,Wales,NA,Neath Port Talbot County Borough Council,P2014/0733,NA,NA,NA,NA,15/08/2014,NA,NA,NA,NA,NA,NA,17/12/2015,NA,NA,NA,17/12/2020,21/01/2016,29/03/2016,Large,2014,32.246,28.919,2.027,0.062,55.768,3.265,18.443,0.559,17.281,3.92,8.434,3.268,0.558,1.159,18.474,3.86,30.096,2.528,0.225,1.693320632,47,5,Neath Port Talbot,7014,13,64,0,50,0,6,8,Lab,33,0,78.125,0,9.375,12.5,W01000925,Castell-nedd Port Talbot - Neath Port Talbot,1571,40.7,41,1261,183,15,465,9.2,657,368,56,-3.644235168,51.74055756,0.537558011,0.445407754,0.50491152,0.422296258,0.497759138,0.445314272,0.59857915,0.52808382,0.343977251,0.307373901
